markovcent	closeness_latora	closeness_residual	communitycent	diffusion_degree	lobby	mnc	dmnc	geokpath	laplacian	leverage	lincent	semilocal	topocoefficient	clusterrank
EML2	9.98629428146834e-06	1858.27023809524	404.37109375	0	20	1	1	0	513	40	-0.9	1801.82662264455	10470	1	NA
PDCD4	1.72703767925827e-05	1969.225	479.04296875	0	85	2	1	0	1035	172	-0.896551724137931	1893.83954971222	59792	0.54	0
SORD	9.63999424057553e-06	1790.21071428571	361.330078125	0	20	1	1	0	287	40	-0.9	1739.53687674925	5515	1	NA
MAGEB2	1.73964781177974e-05	2029.84166666667	519.49609375	0	108	2	1	0	1307	218	-0.926666666666667	1950.06824124107	62190	0.504854368932039	0
THAP11	1.69308575399067e-05	1890.92976190476	426.41015625	0	43	2	1	0	625	88	-0.821428571428571	1827.03454001089	20626	0.5	0
TH	1.7225926891642e-05	2072.77976190476	547.97265625	0	101	2	1	0	1528	204	-0.884399551066218	1994.09568653081	57700	0.5	0
RABGAP1	1.53069149667783e-05	1730.36031746032	326.69140625	0	23	2	1	0	247	48	-0.56140350877193	1678.97071035518	4696	0.59375	0
TMOD2	9.76593101120375e-06	1797.97023809524	366.87109375	0	17	1	1	0	376	34	-0.882352941176471	1744.78189332502	5948	1	NA
BCL2L11	1.67622104901107e-05	1995.78571428571	494.6015625	0	58	2	1	0	1053	118	-0.791666666666667	1927.55711578222	30195	0.5	0
ROM1	7.76110421907525e-06	1524.06825396825	211.91015625	0	5	1	1	0	40	10	-0.6	1490.71151924315	654	1	NA
DRD4	4.42585516639729e-05	2296.85	706.25	0	1266	17	16	0.175546483439289	2799	2838	-0.453943345906292	2173.39320058281	410208	0.161734164070613	446.823529411765
CCKBR	2.62972487643104e-05	1805.39484126984	375.03125	0	246	4	3	0	430	504	-0.861246038605589	1734.59220114735	62164	0.482	123
KHNYN	1.01578961688981e-05	1907.10714285714	437.4375	0	31	1	1	0	766	62	-0.935483870967742	1841.57061728395	17266	1	NA
BRWD1	1.03152689550219e-05	1997.24761904762	497.125	0	61	1	1	0	1170	122	-0.967213114754098	1923.96597781536	41211	1	NA
ZIC1	1.47494844850762e-05	1773.20357142857	352.19140625	0	13	2	1	0	308	28	-0.464285714285714	1719.7932156491	6106	0.5	0
FOXG1	2.9359863090143e-05	2238.92619047619	665.9375	0	263	5	3	0.159664183576095	2714	546	-0.695803569979528	2137.33837483283	163522	0.230630630630631	52.6
HOXB3	1.04219706588984e-05	2153.44523809524	606.4375	0	192	1	1	0	2134	384	-0.989583333333333	2056.40735861773	123015	1	NA
HIST1H2AE	8.62224088530013e-06	1752.44047619048	339.546875	0	6	1	1	0	267	12	-0.666666666666667	1701.61349117826	3886	1	NA
BMP3	9.99683549958811e-06	1763.49126984127	346.02734375	0	22	1	1	0	304	44	-0.909090909090909	1711.72380466658	6583	1	NA
ZBTB7A	1.02051125064049e-05	1883.70476190476	422.171875	0	43	1	1	0	649	86	-0.953488372093023	1819.60555706153	18893	1	NA
FCN3	6.27745058092281e-06	1409.13888888889	157.306640625	0	5	1	1	0	13	10	-0.6	1383.51228410075	164	1	NA
CHRDL2	1.48704779450449e-05	1666.00357142857	289.369140625	0	20	2	1	0	169	42	-0.541666666666667	1619.03639652677	4158	0.571428571428571	0
MICU2	1.01593383218767e-05	1882.61785714286	420.16796875	0	34	1	1	0	582	68	-0.941176470588235	1823.21343401146	14821	1	NA
C6orf15	1.52913150917951e-06	1	1.5	0	2	1	1	0	1	4	0	1	1	NA	NA
GFI1B	3.21348618972532e-05	1991.61547619048	491.51171875	0	69	5	1	7	1022	228	0.384661525837996	1918.79624388989	23398	0.102083333333333	0
TGM1	1.52913150917951e-06	1	1.5	0	2	1	1	0	1	4	0	1	1	NA	NA
NPR3	1.52913150917951e-06	1	1.5	0	2	1	1	0	1	4	0	1	1	NA	NA
WFDC2	1.01741114985625e-05	1852.31071428571	401.60546875	0	42	1	1	0	511	84	-0.952380952380952	1792.01369533878	12100	1	NA
GALNT10	9.63776087518642e-06	1841.86428571429	394.7109375	0	14	1	1	0	513	28	-0.857142857142857	1784.43918972805	9943	1	NA
FAM161A	8.15677802684758e-06	1682.15317460317	296.35546875	0	5	1	1	0	87	10	-0.6	1640.92328941257	2835	1	NA
SLC16A3	9.05562502067677e-06	1690.74603174603	300.83203125	0	8	1	1	0	95	16	-0.75	1650.24213295309	2638	1	NA
DHX57	9.98931495519649e-06	1701.55515873016	310.943359375	0	21	1	1	0	266	42	-0.904761904761905	1649.59326157476	7810	1	NA
LIN9	1.03707474208536e-05	2046.59880952381	530.87109375	0	96	1	1	0	1423	192	-0.979166666666667	1967.21320555653	53828	1	NA
MAG	1.01593383218765e-05	1882.61785714286	420.16796875	0	34	1	1	0	582	68	-0.941176470588235	1823.21343401146	14821	1	NA
PRRC2A	3.82514592509913e-05	2218.28333333333	650.4375	0	282	8	1	8	2432	696	0.054314965020413	2112.5176711251	117956	0.088477366255144	0
PTGER1	3.70129082851151e-05	1991.80119047619	494.46484375	0	541	9	8	0.0620682809648148	1046	1154	-0.665011770860639	1903.66833045007	145031	0.345029239766082	255.472222222222
MPC1	1.52913150917951e-06	1	1.5	0	2	1	1	0	1	4	0	1	1	NA	NA
KCNA10	8.59248201207562e-06	1545.92301587302	223.193359375	0	14	1	1	0	31	28	-0.857142857142857	1510.33320583206	970	1	NA
CSHL1	8.55593974932174e-06	1679.38293650794	295.4375	0	6	1	1	0	106	12	-0.666666666666667	1636.56253657109	2858	1	NA
SLC6A20	1.74471210722912e-05	2131.19047619048	589.0625	0	179	2	2	0	1870	360	-0.944032158317873	2043.26217581882	111423	0.539634146341463	179
PRDX4	8.98604591498215e-06	1686.21071428571	301.18359375	0	9	1	1	0	189	18	-0.777777777777778	1638.0401913175	2842	1	NA
EREG	9.77792988457532e-06	1822.4619047619	382.4609375	0	16	1	1	0	480	32	-0.875	1766.54689720512	9604	1	NA
SACM1L	1.70841450912252e-05	1791.76428571429	364.28125	0	66	2	2	0	363	134	-0.873488372093023	1733.47232910673	15743	0.680851063829787	66
MYL2	2.37679873828046e-05	1945.72976190476	461.05078125	0	69	4	3	0	802	150	-0.42	1880.20640878407	22946	0.333333333333333	34.5
TIMM17A	3.37208521369664e-05	1978.5130952381	483.77734375	0	108	7	10	0.149657346265156	1060	306	0.11126532566161	1903.23652499362	38118	0.188461538461538	38.4
PPP2R2C	1.7018136528612e-05	1975.78928571429	482.26953125	0	74	2	1	0	993	150	-0.841666666666667	1904.37043236496	32659	0.53030303030303	0
F2RL3	1.01403369699414e-05	1723.65952380952	322.515625	0	37	1	1	0	264	74	-0.945945945945946	1673.32042876729	5607	1	NA
MYO5B	1.32654378120989e-05	1670.89087301587	290.83203125	0	9	2	1	0	131	20	-0.266666666666667	1627.35766582622	2483	0.5	0
ABRAXAS2	1.0140294652688e-05	1885.9619047619	423.3671875	0	36	1	1	0	647	72	-0.944444444444444	1822.81735234216	15175	1	NA
PCOLCE	1.01376782760939e-05	1784.84484126984	359.0078125	0	33	1	1	0	312	66	-0.939393939393939	1731.19226801465	7033	1	NA
CSTF2	4.77170221304298e-05	2332.54047619048	732.0546875	0	1194	23	20	0.235151607313432	3255	3038	-0.179807440097767	2203.79030828327	719579	0.115982463132722	268.190769230769
RASIP1	1.027915327412e-05	1974.67976190476	480.92578125	0	53	1	1	0	988	106	-0.962264150943396	1907.07565770782	29224	1	NA
RRS1	6.98707905776879e-06	1371.39880952381	142.0498046875	0	6	1	1	0	16	12	-0.666666666666667	1345.92362601007	146	1	NA
CD177	9.63999424057576e-06	1790.21071428571	361.330078125	0	20	1	1	0	287	40	-0.9	1739.53687674925	5515	1	NA
TNNI1	2.21131554572984e-05	1951.68333333333	465.4765625	0	94	3	1	0	804	194	-0.802411294352824	1883.37165062709	25351	0.401826484018265	0
PDLIM5	1.70252056634354e-05	1976.3880952381	482.140625	0	61	2	1	0	979	124	-0.832446808510638	1907.45500269955	27880	0.527777777777778	0
CFAP52	9.95917747790132e-06	1867.05357142857	410.60546875	0	20	1	1	0	559	40	-0.9	1807.99011501064	11686	1	NA
CTSC	9.56181207370624e-06	1625.70833333333	265.408203125	0	13	1	1	0	113	26	-0.846153846153846	1585.79812894233	1887	1	NA
MYH8	1.59625647171692e-05	1798.79642857143	366.78515625	0	28	2	1	0	335	58	-0.682539682539683	1746.32522503772	6854	0.521739130434783	0
SPON1	1.02533863066394e-05	1941.75	459	0	52	1	1	0	828	104	-0.961538461538462	1876.57950796757	20042	1	NA
RAB24	8.82071149138804e-06	1630.55634920635	267.796875	0	7	1	1	0	93	14	-0.714285714285714	1591.13587123996	1770	1	NA
REEP1	1.0317898457798e-05	2019.97976190476	511.71484375	0	66	1	1	0	1241	132	-0.96969696969697	1947.74828076488	37871	1	NA
KCNH6	8.59248201207543e-06	1545.92301587302	223.193359375	0	14	1	1	0	31	28	-0.857142857142857	1510.33320583206	970	1	NA
CARD17	1.47257802069641e-05	1859.70357142857	404.28515625	0	25	2	2	0	431	52	-0.509090909090909	1805.60708521627	11266	0.575	25
HEATR6	1.03880214796882e-05	2127.84523809524	586.6484375	0	120	1	1	0	1924	240	-0.983333333333333	2044.00880024361	80697	1	NA
AZIN1	1.01234201657619e-05	1938.23214285714	457.16796875	0	30	2	1	0	869	62	-0.428571428571429	1872.07856425703	17914	0.5	0
GNMT	2.91923334540186e-05	2166.19523809524	613.1328125	0	188	5	1	1	2108	396	-0.681662781662782	2075.73903766467	74624	0.213173652694611	0
BMPR1B	4.42183670960811e-05	2239.05952380952	663.828125	0	320	9	15	0.271561129305301	2569	1020	0.356896418624611	2132.65286735504	168014	0.0623949579831933	25.2631578947368
NCK1	5.19507818646972e-05	2530.31666666667	870.6015625	0	1088	18	16	0.0585154944797631	4413	6868	0.700576467375857	2371.33037764511	686975	0.0221467391304348	11.1304347826087
RAB3A	2.99214330522351e-05	1949.97619047619	464.59375	0	100	5	4	0	831	256	0.178490953490954	1877.20926785614	29384	0.142857142857143	10.7142857142857
PDE1A	1.0361971285977e-05	2077.77380952381	551.6875	0	95	1	1	0	1594	190	-0.978947368421053	1998.84607825621	55246	1	NA
LNPK	5.2453253409135e-06	1308.41865079365	116.927734375	0	3	1	1	0	7	6	-0.333333333333333	1286.2939350388	50	1	NA
DCC	2.15867289859699e-05	2248.73095238095	672.8203125	0	229	3	1	0	2795	464	-0.741234807448729	2149.52123094659	152746	0.342549923195084	0
G6PD	9.99335623983051e-06	1822.71666666667	382.34375	0	23	1	1	0	379	46	-0.91304347826087	1767.24453044783	9352	1	NA
TAF13	1.74127057165658e-05	1988.99047619048	493.765625	0	115	2	2	0	1203	232	-0.93048128342246	1905.83030010505	76350	0.582474226804124	115
PDXK	1.03655686135445e-05	2032.27976190476	521.33203125	0	109	1	1	0	1332	218	-0.981651376146789	1952.22338878548	46222	1	NA
APOM	7.00384163699059e-06	1667.86388888889	289.375	0	4	1	1	0	88	8	-0.5	1624.44337156962	2085	1	NA
APBA3	9.9674861528403e-06	1867.14484126984	409.09375	0	21	1	1	0	459	42	-0.904761904761905	1812.92197374818	11628	1	NA
DOCK5	1.03652278908249e-05	1973.17023809524	480.12890625	0	102	1	1	0	892	204	-0.980392156862745	1902.31958850536	42497	1	NA
GYPC	1.44307547432334e-05	1741.54166666667	331.51171875	0	14	2	1	0	205	30	-0.418181818181818	1694.82525374943	4347	0.5	0
CACNB2	1.64390964099875e-05	1971.52023809524	477.93359375	0	68	2	1	0	883	142	-0.16875	1905.07305236271	29184	0.333333333333333	0
CCR10	2.27422366537787e-05	1809.0373015873	374.251953125	0	33	4	1	0	421	78	-0.243181818181818	1751.24573441169	6547	0.284090909090909	0
FBXO24	1.03392383647702e-05	2033.15952380952	522.015625	0	80	1	1	0	1394	160	-0.975	1954.38330518838	43964	1	NA
SLC32A1	2.38658525282796e-05	1842.90595238095	395.74609375	0	76	4	4	0	457	164	-0.367063492063492	1780.22725826128	20901	0.305084745762712	38
DGKQ	1.03119487271827e-05	2015.01547619048	508.10546875	0	66	1	1	0	1189	132	-0.96969696969697	1943.96898349262	33247	1	NA
C6orf48	1.02905539850878e-05	1915.05	441.34375	0	65	1	1	0	654	130	-0.969230769230769	1851.42456421006	19894	1	NA
NPR2	5.71038227153826e-06	1557.78015873016	229.240234375	0	3	1	1	0	59	6	-0.333333333333333	1522.01095163594	829	1	NA
STK36	3.17038207161648e-05	2044.52738095238	529.60546875	0	83	6	2	0	1466	208	-0.0538314626549921	1961.40750372556	37504	0.146997929606625	3.95238095238095
ARMC7	9.64238769833355e-06	1795.18968253968	365.181640625	0	13	1	1	0	344	26	-0.846153846153846	1742.15543732157	6569	1	NA
ARID3A	1.49566615724314e-05	1808.9119047619	374.0546875	0	21	2	1	0	384	44	-0.488888888888889	1752.98362582263	8594	0.5	0
DPM3	8.64941789173809e-06	1723.12857142857	322.078125	0	6	1	1	0	217	12	-0.666666666666667	1674.28038012571	3660	1	NA
GTPBP3	1.03222561935958e-05	1606.56031746032	255.9296875	0	6	2	1	0	71	14	0	1565.01944463874	1418	0.5	0
FBP2	1.02983795426989e-05	1963.07857142857	473.7109375	0	60	1	1	0	916	120	-0.966666666666667	1893.99985892046	28217	1	NA
PDE3B	1.03883805005479e-05	2080.1	553.84375	0	127	1	1	0	1581	254	-0.984251968503937	1997.00261803469	68692	1	NA
HIST1H4L	1.60725116173172e-05	1732.60515873016	326.904296875	0	26	2	2	0	231	54	-0.708333333333333	1684.23658261197	6815	0.75	26
LHX1	3.9145860657783e-06	1238.74087301587	92.5732421875	0	3	1	1	0	3	6	-0.333333333333333	1219.28412620566	24	1	NA
CBX8	1.63011298468329e-05	1916.24761904762	443.390625	0	72	2	1	0	724	146	-0.71969696969697	1847.3483322325	22642	0.5	0
ABCB4	9.62168076623918e-06	1793.34285714286	363.0859375	0	13	1	1	0	310	26	-0.846153846153846	1743.42239364189	5973	1	NA
GDNF	1.03641982436107e-05	2091.31547619048	561.80078125	0	96	1	1	0	1727	192	-0.979166666666667	2008.65548506793	58170	1	NA
TDRD9	5.33311778969119e-06	1304.84841269841	116.0986328125	0	4	1	1	0	10	8	-0.5	1282.06828122314	86	1	NA
ZBTB32	2.19378358054365e-05	2177.49761904762	622.5234375	0	212	3	1	0	2239	430	-0.761481481481481	2080.04861950358	100571	0.334959349593496	0
NFE2	3.19096988513762e-05	2136.68571428571	593.515625	0	167	6	2	0	1995	376	-0.173746606909759	2042.64040533139	84137	0.1496138996139	7.95238095238095
BRIX1	2.5386902639427e-05	2059.9130952381	539.01171875	0	98	4	1	0	1455	208	-0.51918293052887	1981.32320906756	47166	0.255681818181818	0
YME1L1	1.01548738937278e-05	1904.52976190476	434.33203125	0	32	1	1	0	659	64	-0.9375	1843.74568077568	15783	1	NA
GRP	9.04549078453572e-06	1574.40952380952	238.591796875	0	8	1	1	0	68	16	-0.75	1535.97659146035	1388	1	NA
IRS4	2.54774255139636e-05	2092.06071428571	560.63671875	0	98	4	2	0	1644	208	-0.564798627298627	2013.83802352094	57632	0.261363636363636	16.3333333333333
PHF19	1.66878110285024e-05	1788.55	362.84375	0	43	2	2	0	371	88	-0.806034482758621	1729.6309876575	14762	0.683333333333333	43
SPRR1A	9.9917800239375e-06	1781.18928571429	356.29296875	0	24	1	1	0	282	48	-0.916666666666667	1729.6309876575	6941	1	NA
ARHGDIG	3.19706835792661e-05	2015.73928571429	508.03515625	0	96	5	1	2	1139	234	-0.109969853574505	1941.71967023431	43600	0.174840085287846	0
EHD1	1.35563317988052e-05	1935.07976190476	454.99609375	0	41	2	1	0	834	88	-0.0473684210526316	1868.27490328147	21976	0.333333333333333	0
AK1	1.60334213333024e-05	1928.87380952381	449.7265625	0	36	2	1	0	742	74	-0.649769585253456	1867.39133700551	19110	0.5	0
INHBA	1.95217906980078e-05	1761.40714285714	345.0703125	0	26	3	2	0	301	58	-0.357142857142857	1707.84777630775	8274	0.431372549019608	8.66666666666667
RAB2B	1.03641982436108e-05	2091.31547619048	561.80078125	0	96	1	1	0	1727	192	-0.979166666666667	2008.65548506793	58170	1	NA
PRPS1L1	5.54659619381076e-06	1438.14047619048	170.68359375	0	3	1	1	0	15	6	-0.333333333333333	1409.95733910267	262	1	NA
RLN2	5.72162695843075e-06	1458.24206349206	182.04296875	0	3	1	1	0	68	6	-0.333333333333333	1424.77127332159	424	1	NA
MYO18A	1.03298407415225e-05	2012.18333333333	506.9296875	0	98	1	1	0	1158	196	-0.979591836734694	1936.84534148945	32466	1	NA
CD58	2.09661054814691e-05	1962.72857142857	472.7578125	0	47	3	1	0	938	100	-0.556034482758621	1895.60444494649	24599	0.333333333333333	0
LTBP3	1.03305681470841e-05	1962.9130952381	473.53515625	0	69	1	1	0	918	138	-0.971014492753623	1893.62584631009	38014	1	NA
MYO16	1.65642828500475e-05	1992.80833333333	493.99609375	0	63	2	1	0	1113	128	-0.807692307692308	1919.50955104375	30724	0.5	0
NR2E1	1.00817332426066e-05	1769.31904761905	349.9296875	0	26	1	1	0	269	52	-0.923076923076923	1715.88059815951	9256	1	NA
PKP1	1.70262659046035e-05	1589.82142857143	245.16796875	0	19	3	2	0	55	44	-0.26984126984127	1553.03431123039	1691	0.454545454545455	6.33333333333333
NPM3	1.02761702506777e-05	1955.18333333333	467.8515625	0	51	1	1	0	866	102	-0.96078431372549	1889.20235850384	21148	1	NA
POU1F1	9.07858306435713e-06	1673.06507936508	292.73828125	0	8	1	1	0	130	16	-0.75	1628.14710876104	3266	1	NA
BLMH	1.03336140928425e-05	1936.44642857143	456.78515625	0	68	1	1	0	839	136	-0.970588235294118	1866.45670670671	54717	1	NA
NEFM	9.3105769936061e-06	1763.03452380952	346.111328125	0	9	1	1	0	318	18	-0.777777777777778	1710.76404923924	4991	1	NA
KATNAL1	1.65265502521549e-05	1953.91904761905	467.3359375	0	44	2	1	0	918	90	-0.723723723723724	1886.65361589702	18860	0.5	0
ORC4	3.08094900662714e-05	2002.34047619048	499.7109375	0	100	6	4	0	1160	242	-0.154208754208754	1927.3910758894	47529	0.221674876847291	19.047619047619
PRAF2	1.02123298130865e-05	1899.60833333333	431.95703125	0	39	1	1	0	702	78	-0.948717948717949	1836.2306871649	16517	1	NA
PPEF1	1.7414585940325e-05	2093.85476190476	563.078125	0	143	2	1	0	1706	288	-0.938350340136054	2011.303679511	83012	0.649532710280374	0
AKR1C1	9.66538744495119e-06	1669.70357142857	289.64453125	0	15	1	1	0	133	30	-0.866666666666667	1627.9891589057	2520	1	NA
MSL1	6.45369858037194e-06	1403.44126984127	156.044921875	0	4	1	1	0	15	8	-0.5	1375.29193984593	209	1	NA
CLCN7	7.07438820516492e-06	1455.22063492063	179.271484375	0	4	1	1	0	17	8	-0.5	1424.37824131053	418	1	NA
RASD2	1.74632336377103e-05	2112.05595238095	576.26171875	0	153	2	1	0	1807	308	-0.947899159663866	2024.22270136606	83139	0.524647887323944	0
KRT32	1.02856465563214e-05	1902.2630952381	435.29296875	0	55	1	1	0	793	110	-0.963636363636364	1832.67122614465	23278	1	NA
GPRIN2	2.19518506724143e-05	1934.7630952381	455.07421875	0	92	3	1	0	771	190	-0.8	1864.43488042663	21689	0.333333333333333	0
HMGCR	1.02889737176077e-05	1963.08928571429	472.49609375	0	62	1	1	0	856	124	-0.967741935483871	1898.17744535249	27748	1	NA
LIN52	9.8541384096667e-06	1871.78333333333	414.484375	0	16	1	1	0	635	32	-0.875	1809.9401137865	11850	1	NA
MLLT6	2.56616033183619e-05	2044.65714285714	528.921875	0	134	4	1	0	1302	280	-0.607693312434692	1963.5878016674	41356	0.25609756097561	0
DUOX2	1.52931311458107e-06	1.5	1.75	0	3	1	1	0	2	6	-0.333333333333333	1.33333333333333	4	1	NA
SCN4A	1.80192877913828e-05	1830.85357142857	387.52734375	0	33	3	1	0	447	72	-0.24021164021164	1773.03280593782	9695	0.346153846153846	0
DAXX	4.79432431144424e-05	2503.69761904762	855.7734375	0	945	17	17	0.185084306508732	4429	2646	0.121451414615405	2365.06408991614	571505	0.0515241128298453	65
BHLHB9	8.94482290674729e-06	1676.99801587302	294.771484375	0	7	1	1	0	154	14	-0.714285714285714	1632.42337062257	2603	1	NA
C8G	9.84654342382075e-06	1718.79920634921	318.861328125	0	18	1	1	0	189	36	-0.888888888888889	1671.52868668758	5618	1	NA
NRXN2	2.80549448982762e-05	2024.46666666667	514.3359375	0	74	5	1	1	1251	168	-0.383751993620415	1950.86168914206	35469	0.237037037037037	0
BOC	1.02517330818696e-05	1952.34642857143	465.67578125	0	44	1	1	0	853	88	-0.954545454545455	1887.98022725994	27024	1	NA
KIF22	1.71344218948495e-05	1934.2880952381	455.8203125	0	59	2	1	0	874	120	-0.868817204301075	1862.72752247752	18195	0.5	0
TAF1A	2.98955406105222e-05	2047.02142857143	530.4609375	0	89	6	4	0	1449	208	-0.24391005912745	1968.36692862589	51064	0.223118279569892	35.6
RASGRP1	1.65296076310849e-05	2102.43452380952	569.73828125	0	140	2	1	0	1762	282	-0.735074626865672	2014.92612715375	72609	0.503703703703704	0
CFAP20	1.04000301902431e-05	2077.04404761905	551.80078125	0	151	1	1	0	1525	302	-0.986754966887417	1992.49752144617	76198	1	NA
ZNF212	9.00624704838435e-06	1624.075	263.361328125	0	8	1	1	0	49	16	-0.75	1587.26055805155	2041	1	NA
ACTC1	3.06972739355551e-05	2100.89523809524	567.2890625	0	151	6	2	0	1675	344	-0.122442694811116	2015.04710014409	69664	0.152747252747253	7.19047619047619
ZCCHC8	1.03305681470836e-05	1962.9130952381	473.53515625	0	69	1	1	0	918	138	-0.971014492753623	1893.62584631009	38014	1	NA
DOCK7	1.73939395345856e-05	2125.07023809524	585.30078125	0	188	2	1	0	1827	378	-0.934210526315789	2034.22174071156	92646	0.505494505494505	0
RGS7	2.23299877159897e-05	2213.275	647.66796875	0	246	3	1	0	2458	498	-0.832644272179156	2113.38231219696	140416	0.343347639484979	0
SLC22A5	9.49292906777492e-06	1683.7630952381	298.80859375	0	13	1	1	0	192	26	-0.846153846153846	1638.2000976205	2763	1	NA
CAPN10	9.76574203063342e-06	1759.9623015873	343.419921875	0	19	1	1	0	285	38	-0.894736842105263	1709.97959495606	4811	1	NA
SCAMP5	6.75759429895675e-06	1421.35317460317	162.5654296875	0	4	1	1	0	10	8	-0.5	1395.41927906203	241	1	NA
PLEKHA2	9.13262619336448e-06	1609.25476190476	256.318359375	0	9	1	1	0	72	18	-0.777777777777778	1570.6956430176	1527	1	NA
MAGEA5	1.01904677778472e-05	1870.00238095238	411.9296875	0	37	1	1	0	520	74	-0.945945945945946	1811.74761133603	16872	1	NA
SH3BP2	2.15161496481084e-05	2198.42261904762	636.40234375	0	238	3	1	0	2279	482	-0.653653806899367	2102.32857277084	142506	0.336231884057971	0
MRI1	1.00456089827201e-05	1869.42142857143	411.8359375	0	32	1	1	0	528	64	-0.9375	1810.52593391773	11723	1	NA
NARF	9.84840642068546e-06	1922.45952380952	445.6484375	0	17	1	1	0	735	34	-0.882352941176471	1862.52078246393	13054	1	NA
SH3BP4	1.03883805005479e-05	2080.1	553.84375	0	127	1	1	0	1581	254	-0.984251968503937	1997.00261803469	68692	1	NA
DGKD	1.690638459527e-05	2026.8130952381	516.11328125	0	78	3	1	0	1253	162	-0.335897435897436	1953.01859179517	36166	0.333333333333333	0
CORO1C	1.04275150818587e-05	2179.03928571429	622.74609375	0	211	1	1	0	2158	422	-0.990521327014218	2086.64394292642	132620	1	NA
FERMT1	9.8629364294798e-06	1806.4619047619	373.453125	0	16	1	1	0	457	32	-0.875	1748.82757991819	9913	1	NA
AMOT	9.56355388319227e-06	1750.56547619048	337.42578125	0	13	1	1	0	220	26	-0.846153846153846	1702.30394096166	5827	1	NA
TAL2	1.6961393141537e-05	2065.49880952381	542.42578125	0	93	2	1	0	1448	188	-0.832451499118166	1989.72163267726	55174	0.5	0
HIST1H2AL	1.6616511238558e-05	1866.5119047619	409.8125	0	31	2	1	0	495	64	-0.738095238095238	1807.84403447347	13749	0.519230769230769	0
GUCA2B	1.52931311458107e-06	1.5	1.75	0	3	1	1	0	2	6	-0.333333333333333	1.33333333333333	4	1	NA
PRND	1.03513927328101e-05	1924.12976190476	448.90234375	0	79	1	1	0	761	158	-0.974683544303797	1853.72535969733	57337	1	NA
CAPN12	9.76574203063385e-06	1759.9623015873	343.419921875	0	19	1	1	0	285	38	-0.894736842105263	1709.97959495606	4811	1	NA
HIGD1A	1.04005883639171e-05	2106.44047619048	573.3203125	0	135	1	1	0	1860	270	-0.985185185185185	2016.62107192213	74005	1	NA
TMEM259	7.17722675890214e-06	1509.4003968254	204.439453125	0	5	1	1	0	22	10	-0.6	1477.2607011598	576	1	NA
DHRS2	1.69267085909964e-05	1999.4880952381	498.1953125	0	61	2	1	0	1139	124	-0.806153846153846	1926.89312779883	43489	0.5	0
CPE	3.25054853579104e-05	2181.63214285714	624.49609375	0	257	6	2	0.314253343630457	2184	570	-0.214517729349819	2082.82391088494	117837	0.140625	9.17857142857143
COL23A1	9.36136640635154e-06	1663.98849206349	287.17578125	0	11	1	1	0	113	22	-0.818181818181818	1620.56080249149	2579	1	NA
SBF1	5.17017307833438e-06	1412.19484126984	158.333984375	0	3	1	1	0	6	6	-0.333333333333333	1387.05725916436	164	1	NA
AKAP4	9.84557597346006e-06	1773.55912698413	351.25	0	17	1	1	0	277	34	-0.882352941176471	1723.90079100108	6598	1	NA
C9orf24	9.63999424057549e-06	1790.21071428571	361.330078125	0	20	1	1	0	287	40	-0.9	1739.53687674925	5515	1	NA
DCAF8	1.29128020034193e-05	1946.35119047619	464.29296875	0	47	2	1	0	1003	96	-0.455555555555556	1872.80980414039	26149	0.5	0
RPAP3	1.74915865653001e-05	2184.46071428571	626.52734375	0	194	2	1	0	2249	390	-0.956804407713499	2092.56340794314	101268	0.508021390374332	0
FAU	1.73670520867014e-05	2037.05119047619	524.12890625	0	101	2	1	0	1342	204	-0.922264150943396	1958.1461201867	52644	0.505208333333333	0
PDIA2	1.74942509166497e-05	2150.01904761905	602.4609375	0	227	3	1	0	1962	460	-0.459483368719037	2057.10057920382	121897	0.368333333333333	0
LAS1L	1.90866686983047e-05	1954.89642857143	466.99609375	0	30	3	3	0	903	66	-0.409022556390977	1891.49146190261	21975	0.45	20
C16orf74	1.01211572952019e-05	1837.40317460317	391.59765625	0	30	1	1	0	427	60	-0.933333333333333	1780.4161317702	11156	1	NA
MRPL53	2.84045594888378e-05	1786.65793650794	361.89453125	0	214	5	5	0.068033073723357	350	448	-0.757801350048216	1723.54668001849	33298	0.557333333333333	171.2
HIST1H1B	8.75552589438422e-06	1520.40079365079	211.083984375	0	7	1	1	0	43	14	-0.714285714285714	1484.71055716529	944	1	NA
RYR1	1.6378177442683e-05	2034.26547619048	521.33984375	0	111	2	1	0	1227	224	-0.730952380952381	1958.20324396861	56392	0.5	0
PRSS1	6.97970847005107e-06	1344.31031746032	131.388671875	0	4	1	1	0	16	8	-0.5	1319.59677990092	137	1	NA
DBF4B	9.66912148818181e-06	1689.48293650794	301.984375	0	13	1	1	0	154	26	-0.846153846153846	1643.77630032324	4734	1	NA
TAAR6	1.73765140152035e-05	1780.35952380952	359.3515625	0	168	2	1	0	389	338	-0.95213963963964	1714.69714154341	43423	0.828282828282828	0
TRPC7	1.25303297372268e-05	1586.09246031746	244.1328125	0	11	2	2	0	73	24	-0.35	1547.98443373383	1376	0.75	11
CDH18	4.68696737880885e-06	1388.97301587302	148.57421875	0	5	2	1	0	5	12	0.166666666666667	1364.00164594001	128	0.5	0
MYO1D	1.00981517637182e-05	1885.17023809524	421.19921875	0	28	1	1	0	561	56	-0.928571428571429	1827.8305467814	14366	1	NA
CUEDC1	1.01402946526886e-05	1885.9619047619	423.3671875	0	36	1	1	0	647	72	-0.944444444444444	1822.81735234216	15175	1	NA
